Manufacturer,Model,Vehicle_Type,Fuel_Type,Transmission,Region,Year,Engine_Size,Horsepower,MPG,Price,Mileage,Age,Sales
BMW,5 Series,Hatchback,Gasoline,Automatic,West,2015,4.0,200,54.2,27459.0,92865,9,20870.0
Volkswagen,Passat,SUV,Gasoline,CVT,North,2020,1.0,227,45.3,20686.0,91776,4,17939.0
Hyundai,Tucson,Truck,Hybrid,Manual,Central,2015,2.3,452,23.4,46875.0,60544,9,27917.0
Chevrolet,Tahoe,Hatchback,Hybrid,Automatic,East,2022,5.7,404,46.7,77166.0,74410,2,31664.0
BMW,3 Series,SUV,Gasoline,Automatic,East,2020,2.5,348,27.9,68239.0,127992,4,21734.0
Chevrolet,Silverado,Hatchback,Gasoline,Automatic,East,2019,3.2,450,54.8,51578.0,28484,5,36988.0
Chevrolet,Malibu,Hatchback,Diesel,Manual,North,2020,1.9,390,30.1,24294.0,148965,4,16415.0
Hyundai,Sonata,Hatchback,Gasoline,Automatic,East,2018,1.7,368,26.7,61399.0,40703,6,22600.0
Honda,HR-V,Sedan,Gasoline,Manual,East,2015,2.0,471,24.6,67845.0,133356,9,21900.0
Toyota,RAV4,SUV,Gasoline,Automatic,Central,2021,3.8,137,41.3,75779.0,43103,3,19412.0
Ford,F-150,Coupe,Electric,Automatic,North,2023,5.6,433,19.4,54788.0,81078,1,20915.0
Kia,Rio,SUV,Gasoline,Manual,West,2018,2.6,489,53.1,48440.0,124536,6,36515.0
Chevrolet,Equinox,SUV,Gasoline,Automatic,West,2018,2.6,349,26.8,55247.0,36034,6,25626.0
Volkswagen,Golf,Sedan,Gasoline,CVT,East,2023,3.8,320,26.8,76311.0,91385,1,15607.0
BMW,X3,Sedan,Gasoline,Automatic,South,2018,2.8,162,16.8,55828.0,52670,6,7265.0
Honda,Civic,SUV,Gasoline,Automatic,North,2018,5.6,352,24.8,31743.0,6215,6,26023.0
Chevrolet,Tahoe,SUV,Electric,Automatic,South,2022,2.9,364,31.8,56350.0,18399,2,33289.0
Honda,Fit,SUV,Hybrid,Automatic,North,2018,3.5,263,29.8,72183.0,9143,6,25185.0
Honda,HR-V,SUV,Gasoline,Automatic,North,2023,3.7,122,25.9,51855.0,63539,1,11639.0
Chevrolet,Silverado,SUV,Hybrid,Automatic,Central,2022,4.9,178,16.6,47675.0,24047,2,18512.0
Mercedes-Benz,S-Class,Truck,Gasoline,Manual,East,2019,3.8,217,27.0,62669.0,48354,5,20639.0
Audi,Q7,SUV,Diesel,Automatic,Central,2023,2.2,284,46.1,57964.0,7564,1,31471.0
Volkswagen,Atlas,SUV,Gasoline,Automatic,South,2022,1.6,158,32.6,18685.0,104656,2,17435.0
Ford,Mustang,SUV,Hybrid,Automatic,South,2018,5.7,469,26.6,62145.0,144205,6,26609.0
Ford,F-150,Sedan,Gasoline,Automatic,West,2018,5.0,490,27.2,41491.0,3044,6,33214.0
Volkswagen,Atlas,SUV,Diesel,Automatic,Central,2015,1.1,402,37.2,76158.0,96508,9,24620.0
Mercedes-Benz,GLC,SUV,Hybrid,Automatic,Central,2018,5.1,351,27.1,78102.0,138159,6,17433.0
Ford,Mustang,SUV,Gasoline,Automatic,Central,2022,4.0,188,40.2,44168.0,102583,2,15492.0
Honda,Accord,Sedan,Gasoline,Automatic,West,2019,3.6,328,54.6,77972.0,20357,5,33192.0
Hyundai,Sonata,Truck,Gasoline,Automatic,Central,2020,1.1,442,16.6,35203.0,47960,4,23269.0
BMW,3 Series,Sedan,Hybrid,Manual,Central,2018,4.9,430,21.7,59372.0,999,6,31994.0
Toyota,RAV4,Hatchback,Gasoline,Manual,Central,2019,2.0,337,22.2,19879.0,6338,5,23190.0
Ford,Focus,Sedan,Diesel,Automatic,Central,2022,4.6,491,32.9,24424.0,33812,2,28668.0
Volkswagen,Passat,Hatchback,Electric,CVT,South,2023,1.1,391,16.7,71194.0,4893,1,30822.0
Hyundai,Elantra,SUV,Gasoline,Automatic,East,2017,5.0,394,34.1,73096.0,140342,7,21709.0
Chevrolet,Malibu,SUV,Gasoline,Automatic,South,2018,1.1,420,52.2,49620.0,144385,6,24717.0
Audi,Q5,Sedan,Hybrid,Manual,Central,2015,2.2,143,15.5,37085.0,53551,9,11358.0
Volkswagen,Jetta,Sedan,Hybrid,Manual,North,2019,2.3,432,29.6,44317.0,26133,5,30999.0
Honda,Civic,Sedan,Electric,CVT,North,2018,1.8,179,45.4,71526.0,70796,6,22072.0
Audi,Q7,Sedan,Gasoline,CVT,West,2020,3.4,273,21.2,28715.0,100440,4,14672.0
BMW,3 Series,Truck,Gasoline,Automatic,South,2020,2.4,240,18.1,34167.0,132906,4,6060.0
BMW,X5,Sedan,Hybrid,CVT,West,2020,6.0,136,40.2,66054.0,40522,4,19744.0
Mercedes-Benz,GLE,Truck,Hybrid,CVT,West,2017,3.9,113,15.4,75793.0,29679,7,12906.0
Kia,Rio,Sedan,Diesel,Automatic,North,2021,3.8,221,47.1,21040.0,145993,3,14343.0
Mercedes-Benz,GLC,Hatchback,Gasoline,CVT,South,2017,2.1,496,17.7,67245.0,20784,7,28291.0
Hyundai,Tucson,SUV,Gasoline,Automatic,East,2020,3.0,337,36.0,56929.0,13476,4,30173.0
Audi,Q5,Sedan,Gasoline,Manual,South,2015,1.6,495,44.6,30000.0,72920,9,31118.0
Kia,Rio,SUV,Electric,Automatic,West,2022,4.8,154,24.7,64128.0,81698,2,21402.0
Chevrolet,Tahoe,Sedan,Gasoline,Automatic,Central,2021,2.7,121,19.1,62315.0,135451,3,100.0
Honda,HR-V,Sedan,Diesel,Automatic,West,2023,4.8,439,22.0,24232.0,56681,1,21824.0
Audi,A4,SUV,Diesel,Automatic,South,2017,2.9,302,49.2,47646.0,58812,7,24458.0
Mercedes-Benz,S-Class,Truck,Gasoline,Manual,North,2022,5.9,445,43.2,64289.0,67498,2,31245.0
Toyota,Camry,Hatchback,Gasoline,Automatic,South,2016,1.9,114,22.9,27450.0,85368,8,5459.0
Kia,Rio,SUV,Hybrid,Automatic,East,2023,1.0,129,43.6,45080.0,122505,1,18447.0
Kia,Forte,Hatchback,Gasoline,Automatic,Central,2015,4.0,128,43.3,22848.0,84814,9,9608.0
Honda,Accord,Hatchback,Gasoline,Manual,Central,2021,5.8,351,54.9,34944.0,3863,3,36211.0
Ford,Explorer,Coupe,Gasoline,Manual,West,2015,4.2,259,30.7,29166.0,147145,9,10662.0
BMW,X3,SUV,Hybrid,Manual,South,2020,1.4,216,49.6,47830.0,129650,4,18817.0
BMW,X5,Sedan,Electric,Manual,North,2015,3.7,257,32.9,24179.0,66092,9,17739.0
Toyota,Corolla,Sedan,Diesel,Automatic,East,2018,5.5,207,50.9,39905.0,70261,6,18630.0
Hyundai,Tucson,SUV,Hybrid,Automatic,West,2021,1.0,214,18.7,32886.0,141683,3,11178.0
Hyundai,Santa Fe,SUV,Diesel,Automatic,South,2016,1.8,371,22.0,63493.0,51508,8,20059.0
Chevrolet,Equinox,Sedan,Diesel,CVT,North,2017,5.1,437,49.0,60479.0,62822,7,27749.0
Audi,Q5,SUV,Electric,Manual,South,2018,5.5,275,47.8,21170.0,15819,6,33721.0
Volkswagen,Jetta,Sedan,Gasoline,Automatic,North,2020,4.5,330,27.2,76976.0,104579,4,16680.0
Ford,Mustang,Truck,Gasoline,Automatic,South,2023,6.0,383,38.9,63404.0,32467,1,32493.0
Mercedes-Benz,E-Class,Sedan,Electric,Automatic,South,2018,1.5,417,30.3,55037.0,118985,6,25318.0
Volkswagen,Atlas,SUV,Hybrid,Manual,West,2020,3.7,349,15.4,46051.0,138526,4,18833.0
Volkswagen,Passat,Truck,Gasoline,Automatic,South,2021,4.4,155,16.0,26565.0,81042,3,7114.0
Kia,Sorento,Sedan,Electric,Manual,South,2018,4.5,430,17.2,77531.0,20227,6,29463.0
Toyota,Corolla,SUV,Gasoline,Automatic,West,2020,5.0,372,38.8,15511.0,128846,4,24699.0
BMW,X5,Truck,Gasoline,Automatic,West,2017,5.6,289,26.2,60011.0,71973,7,20046.0
Chevrolet,Malibu,Sedan,Diesel,CVT,Central,2019,2.8,120,20.8,47984.0,106513,5,2467.0
Hyundai,Elantra,Sedan,Gasoline,Automatic,Central,2018,1.2,264,52.6,73668.0,13159,6,27167.0
Toyota,RAV4,Sedan,Hybrid,CVT,West,2021,2.8,470,19.9,39745.0,14303,3,28785.0
Kia,Forte,SUV,Gasoline,Automatic,East,2020,4.4,384,42.0,48712.0,74866,4,28544.0
Mercedes-Benz,GLC,SUV,Gasoline,Automatic,North,2021,2.1,167,50.8,63252.0,57551,3,25210.0
Chevrolet,Malibu,Sedan,Diesel,Automatic,West,2020,5.0,366,21.6,18092.0,160,4,22917.0
Kia,Optima,SUV,Diesel,Manual,Central,2016,2.1,317,23.6,18541.0,81714,8,15753.0
BMW,7 Series,Sedan,Gasoline,Manual,South,2021,1.1,437,38.0,28759.0,69950,3,23907.0
BMW,X5,Coupe,Electric,Automatic,West,2022,3.5,483,35.3,24518.0,53709,2,34026.0
BMW,X5,Sedan,Diesel,Automatic,West,2021,4.6,472,35.8,15419.0,84876,3,25657.0
Toyota,Highlander,Coupe,Gasoline,Automatic,Central,2018,2.7,195,37.2,55494.0,139315,6,11703.0
Toyota,Camry,SUV,Gasoline,Automatic,Central,2018,4.7,287,53.0,66736.0,135777,6,21470.0
Hyundai,Santa Fe,Truck,Hybrid,Automatic,East,2019,3.2,307,17.2,77212.0,81340,5,19896.0
Hyundai,Santa Fe,SUV,Diesel,Automatic,Central,2023,1.9,173,45.4,43659.0,147165,1,10681.0
Mercedes-Benz,E-Class,SUV,Gasoline,Automatic,Central,2019,1.5,463,24.3,33182.0,107459,5,21469.0
Chevrolet,Malibu,SUV,Gasoline,Automatic,Central,2016,4.6,261,29.9,71154.0,61662,8,21003.0
Honda,HR-V,Truck,Gasoline,Automatic,South,2019,2.9,260,18.6,69886.0,106421,5,9311.0
Honda,Fit,SUV,Gasoline,Automatic,West,2017,5.6,493,32.8,55615.0,37700,7,35130.0
Kia,Sorento,SUV,Hybrid,Automatic,West,2022,3.7,159,47.2,32755.0,66685,2,20186.0
BMW,3 Series,SUV,Electric,Automatic,Central,2016,2.7,125,18.9,74054.0,133631,8,6842.0
Chevrolet,Silverado,Coupe,Gasoline,Manual,East,2018,2.7,461,26.0,26596.0,10369,6,24969.0
Volkswagen,Jetta,Truck,Hybrid,Automatic,Central,2019,1.7,124,29.9,17837.0,33835,5,15600.0
Toyota,Highlander,Sedan,Electric,Automatic,East,2018,4.0,357,19.2,66780.0,114047,6,21876.0
Audi,A6,Truck,Electric,Automatic,West,2019,3.9,445,45.5,51638.0,149285,5,29758.0
Ford,Mustang,SUV,Electric,Manual,East,2018,5.0,439,46.5,31020.0,102587,6,35080.0
Mercedes-Benz,GLE,Hatchback,Hybrid,Automatic,East,2017,2.0,102,48.4,58608.0,112509,7,15815.0
BMW,5 Series,Coupe,Diesel,CVT,North,2015,2.5,387,38.4,64837.0,67580,9,25939.0
BMW,5 Series,SUV,Gasoline,Automatic,East,2018,1.5,356,35.3,69895.0,125861,6,22377.0
BMW,X5,Sedan,Gasoline,Automatic,East,2023,2.5,379,25.5,33338.0,38581,1,23910.0
Toyota,Highlander,Truck,Hybrid,Automatic,South,2015,3.1,405,41.2,16663.0,94526,9,29563.0
Toyota,Corolla,SUV,Gasoline,Automatic,West,2021,5.8,347,32.8,48153.0,67133,3,24958.0
Ford,Escape,Hatchback,Gasoline,Automatic,Central,2017,4.3,143,53.8,70645.0,120397,7,12140.0
Volkswagen,Passat,Sedan,Gasoline,Automatic,North,2022,4.9,132,53.7,28508.0,67857,2,23399.0
Chevrolet,Tahoe,Sedan,Hybrid,Automatic,East,2020,2.6,393,51.2,42373.0,54010,4,36486.0
BMW,5 Series,Sedan,Hybrid,Automatic,South,2015,1.7,211,29.4,31667.0,63511,9,18121.0
Honda,Civic,SUV,Gasoline,Automatic,South,2019,2.3,407,29.7,15869.0,129157,5,22895.0
Hyundai,Santa Fe,Hatchback,Gasoline,Automatic,Central,2022,2.3,390,49.1,73404.0,93587,2,26656.0
Honda,Civic,Sedan,Hybrid,Automatic,Central,2017,3.9,372,44.2,23778.0,31477,7,31544.0
Kia,Sportage,Truck,Gasoline,Manual,West,2018,2.7,413,43.2,64840.0,52707,6,36252.0
Honda,HR-V,Truck,Diesel,Automatic,East,2021,5.3,403,26.2,37529.0,86217,3,22946.0
Kia,Sportage,Truck,Gasoline,Automatic,South,2020,5.9,142,48.3,33049.0,93910,4,16534.0
Audi,A6,SUV,Electric,Automatic,North,2021,2.7,403,38.2,76167.0,66605,3,32235.0
Hyundai,Sonata,Coupe,Diesel,Automatic,West,2023,4.5,143,32.9,57718.0,98801,1,8237.0
Honda,Fit,Sedan,Diesel,Automatic,East,2023,4.3,388,49.6,59650.0,52905,1,28186.0
Audi,A6,Truck,Hybrid,Automatic,Central,2016,2.0,186,30.8,64377.0,136114,8,11599.0
Mercedes-Benz,GLC,Sedan,Gasoline,Automatic,East,2017,5.6,329,41.2,37161.0,103508,7,19057.0
Chevrolet,Equinox,SUV,Gasoline,CVT,Central,2018,2.0,182,33.6,51638.0,50999,6,17323.0
Audi,Q7,Coupe,Diesel,Automatic,East,2020,4.7,303,38.7,32565.0,109644,4,14569.0
Chevrolet,Equinox,Sedan,Electric,Automatic,North,2019,2.7,229,16.6,69245.0,58921,5,13919.0
Honda,Fit,Sedan,Gasoline,Manual,West,2020,2.8,237,33.4,53955.0,51724,4,21652.0
Volkswagen,Passat,Truck,Hybrid,Automatic,Central,2022,3.3,182,37.3,30821.0,104738,2,14204.0
Audi,Q5,SUV,Electric,CVT,North,2016,5.3,274,34.7,73484.0,32264,8,27255.0
Hyundai,Tucson,SUV,Hybrid,Automatic,South,2020,1.7,235,48.9,52755.0,4647,4,33200.0
Honda,Accord,Sedan,Hybrid,Automatic,North,2023,1.3,206,27.4,47177.0,30627,1,21415.0
BMW,X3,Sedan,Hybrid,Manual,North,2019,3.0,250,50.4,17242.0,73076,5,24464.0
Toyota,RAV4,SUV,Electric,CVT,North,2015,1.3,208,31.1,74137.0,97960,9,18790.0
Audi,TT,Sedan,Electric,Manual,Central,2022,4.4,321,42.8,76898.0,47878,2,27127.0
Hyundai,Santa Fe,Hatchback,Electric,Automatic,South,2018,4.8,447,18.5,51569.0,89310,6,24471.0
Mercedes-Benz,S-Class,Sedan,Diesel,Automatic,West,2022,5.3,418,23.0,43763.0,13300,2,23046.0
BMW,3 Series,SUV,Gasoline,Automatic,North,2018,4.7,432,45.4,38372.0,111562,6,28546.0
Mercedes-Benz,S-Class,Sedan,Gasoline,Manual,Central,2022,5.6,346,15.5,32423.0,116957,2,13251.0
Honda,Accord,Sedan,Gasoline,Automatic,Central,2023,4.7,136,53.7,52344.0,83534,1,16847.0
Toyota,Highlander,Truck,Electric,Automatic,West,2019,5.7,367,22.6,23326.0,76172,5,24245.0
Audi,A6,SUV,Hybrid,Manual,East,2019,2.0,173,51.1,74746.0,98402,5,24088.0
Audi,A4,Sedan,Diesel,CVT,South,2016,3.5,214,35.6,26437.0,12566,8,20750.0
Volkswagen,Atlas,Sedan,Diesel,Automatic,South,2023,6.0,180,37.6,63458.0,96948,1,10614.0
Volkswagen,Tiguan,Sedan,Gasoline,Manual,North,2018,4.4,292,18.4,34948.0,14116,6,21739.0
Honda,Fit,Truck,Gasoline,Automatic,East,2017,5.4,313,29.6,29695.0,31507,7,24052.0
Honda,Accord,SUV,Hybrid,Automatic,South,2016,1.2,114,21.2,51261.0,115063,8,5553.0
Toyota,Camry,Sedan,Gasoline,Automatic,North,2017,5.4,435,36.0,64733.0,118162,7,22241.0
Volkswagen,Tiguan,SUV,Gasoline,Automatic,East,2018,4.5,183,37.0,62238.0,33003,6,20602.0
Hyundai,Accent,Truck,Diesel,Manual,Central,2023,1.9,474,43.4,30194.0,135825,1,28314.0
Hyundai,Tucson,Coupe,Gasoline,Manual,North,2020,1.1,365,50.1,36483.0,69699,4,24606.0
Toyota,Prius,Hatchback,Electric,Automatic,East,2019,2.3,397,33.7,71474.0,26556,5,34370.0
Hyundai,Santa Fe,Sedan,Gasoline,Manual,West,2023,5.6,253,24.3,62011.0,72647,1,12529.0
Kia,Sportage,Sedan,Electric,Automatic,South,2022,4.3,404,28.3,61325.0,129837,2,22903.0
Chevrolet,Malibu,Sedan,Gasoline,Automatic,North,2020,5.6,352,48.9,32479.0,9391,4,30656.0
Toyota,RAV4,Truck,Gasoline,Automatic,Central,2017,3.2,372,20.8,66480.0,75681,7,19219.0
Toyota,Highlander,Hatchback,Diesel,Manual,North,2021,5.7,460,40.1,38297.0,129895,3,19555.0
Ford,F-150,SUV,Hybrid,Automatic,South,2020,3.3,412,15.5,41090.0,128518,4,20275.0
BMW,7 Series,Sedan,Diesel,Automatic,South,2022,2.0,441,24.8,33691.0,140081,2,17040.0
BMW,X3,SUV,Gasoline,Automatic,East,2020,1.8,231,38.7,22890.0,98356,4,21316.0
Kia,Sorento,Sedan,Gasoline,Automatic,Central,2018,6.0,298,33.3,42326.0,109525,6,13693.0
Volkswagen,Jetta,Sedan,Diesel,Manual,East,2021,2.7,424,34.7,16101.0,136458,3,17703.0
Honda,Fit,SUV,Gasoline,Automatic,Central,2021,1.8,450,41.4,44634.0,9910,3,41201.0
Honda,HR-V,Sedan,Gasoline,Automatic,North,2022,1.0,182,24.4,62125.0,25406,2,10325.0
Mercedes-Benz,S-Class,Sedan,Hybrid,CVT,North,2016,2.4,405,26.2,77448.0,126240,8,18776.0
Kia,Sportage,Truck,Gasoline,Automatic,East,2020,5.4,225,42.4,20110.0,35353,4,22425.0
Toyota,Camry,Sedan,Gasoline,Manual,West,2017,3.7,313,36.5,33284.0,131522,7,13664.0
Kia,Sorento,Sedan,Gasoline,Automatic,South,2022,4.2,422,15.6,47119.0,145246,2,14671.0
Kia,Forte,Sedan,Electric,Automatic,East,2018,5.6,314,41.8,26075.0,97489,6,28220.0
Kia,Sportage,Coupe,Gasoline,Manual,East,2018,3.6,337,39.8,22594.0,8956,6,29754.0
BMW,3 Series,Truck,Electric,Automatic,North,2016,5.2,187,18.1,44401.0,62974,8,17683.0
Kia,Forte,Sedan,Gasoline,CVT,South,2020,2.6,483,44.9,52747.0,43513,4,36914.0
Chevrolet,Equinox,SUV,Hybrid,Automatic,East,2020,5.9,212,35.9,68314.0,33249,4,25126.0
Honda,Civic,Sedan,Gasoline,Automatic,North,2015,1.4,204,23.2,79857.0,51559,9,12181.0
Mercedes-Benz,S-Class,SUV,Gasoline,Manual,North,2022,4.6,470,37.4,65328.0,15038,2,37195.0
Chevrolet,Tahoe,Truck,Hybrid,Automatic,East,2017,4.3,162,38.8,29387.0,14480,7,27067.0
Mercedes-Benz,E-Class,Coupe,Hybrid,Automatic,East,2015,2.0,338,51.8,63619.0,4648,9,33404.0
Ford,Focus,SUV,Hybrid,CVT,North,2015,2.9,125,44.7,49915.0,147531,9,15399.0
Mercedes-Benz,GLE,Hatchback,Hybrid,Manual,East,2015,2.6,227,27.1,44303.0,147238,9,14004.0
Honda,CR-V,Hatchback,Gasoline,Automatic,South,2019,1.5,100,19.7,75822.0,29344,5,9432.0
Honda,CR-V,Coupe,Gasoline,Manual,North,2019,3.9,193,49.1,60636.0,141599,5,13416.0
Kia,Optima,SUV,Gasoline,CVT,North,2015,6.0,470,48.8,59310.0,95380,9,30294.0
Audi,Q5,SUV,Hybrid,Automatic,East,2019,3.8,111,22.0,15764.0,66996,5,14679.0
Ford,Explorer,SUV,Gasoline,Automatic,East,2021,3.7,265,17.5,71230.0,40269,3,20454.0
Toyota,RAV4,Sedan,Electric,Automatic,East,2019,1.2,397,43.5,66565.0,78913,5,32846.0
Hyundai,Santa Fe,Sedan,Gasoline,CVT,South,2023,1.7,371,43.9,34431.0,76976,1,28154.0
Mercedes-Benz,E-Class,Truck,Hybrid,Manual,North,2018,3.6,166,22.1,33987.0,62790,6,15334.0
Audi,Q7,SUV,Gasoline,Manual,West,2023,5.9,266,41.7,18476.0,133070,1,19348.0
Kia,Rio,Hatchback,Gasoline,CVT,South,2022,5.4,353,26.2,18306.0,35358,2,23146.0
BMW,X5,Sedan,Hybrid,Automatic,South,2015,2.7,454,25.4,58459.0,119720,9,23215.0
Toyota,Prius,Sedan,Diesel,Automatic,North,2018,3.7,352,28.0,27105.0,48071,6,19733.0
Volkswagen,Jetta,Truck,Electric,Automatic,West,2021,3.8,345,35.8,75031.0,24774,3,34316.0
Audi,A4,SUV,Hybrid,Automatic,North,2015,4.4,158,47.2,69756.0,141731,9,15045.0
BMW,7 Series,Sedan,Diesel,Manual,South,2022,4.4,393,34.9,37678.0,132169,2,19521.0
Ford,Mustang,Hatchback,Hybrid,Manual,East,2016,4.9,243,26.9,39704.0,101798,8,15468.0
Kia,Sorento,Truck,Hybrid,Automatic,North,2022,1.1,308,50.4,36273.0,56172,2,29403.0
Toyota,Prius,SUV,Diesel,Automatic,North,2018,5.7,325,17.2,21006.0,56488,6,18615.0
Toyota,Corolla,Coupe,Gasoline,Manual,East,2022,1.4,494,46.9,17043.0,101076,2,29073.0
Toyota,Camry,Truck,Gasoline,Automatic,West,2015,3.4,383,46.4,44389.0,98621,9,32097.0
Ford,F-150,Truck,Hybrid,Automatic,West,2019,5.6,190,25.1,76298.0,47311,5,17967.0
Mercedes-Benz,S-Class,Coupe,Hybrid,Automatic,North,2023,3.4,210,22.9,74621.0,43410,1,20093.0
Volkswagen,Tiguan,Sedan,Gasoline,Automatic,East,2021,1.3,339,50.0,67640.0,121938,3,24151.0
Ford,Explorer,SUV,Gasoline,CVT,North,2017,2.1,449,37.4,55859.0,134383,7,24518.0
Hyundai,Accent,Sedan,Diesel,Automatic,East,2018,3.9,432,16.8,70654.0,25018,6,21665.0
Volkswagen,Passat,Sedan,Gasoline,Manual,South,2021,1.4,179,50.6,48479.0,8800,3,25153.0
Honda,CR-V,Hatchback,Hybrid,Automatic,East,2020,3.1,485,29.0,26710.0,3784,4,35815.0
Kia,Rio,SUV,Hybrid,Automatic,North,2018,2.6,303,28.7,59471.0,137676,6,16876.0
Ford,Escape,Truck,Gasoline,Automatic,Central,2017,5.1,337,40.7,74842.0,40407,7,26020.0
BMW,5 Series,Coupe,Hybrid,Automatic,West,2016,1.6,427,41.5,16274.0,133210,8,25892.0
Volkswagen,Atlas,Hatchback,Diesel,Automatic,North,2023,4.4,393,29.1,31344.0,74016,1,20952.0
Hyundai,Sonata,Coupe,Diesel,Automatic,East,2017,3.0,283,20.7,32253.0,71651,7,14495.0
Honda,CR-V,SUV,Gasoline,Automatic,East,2021,3.9,311,37.1,21438.0,36112,3,27363.0
Mercedes-Benz,GLC,Sedan,Gasoline,Manual,West,2015,2.0,350,40.0,29657.0,122388,9,21500.0
BMW,7 Series,Sedan,Hybrid,Automatic,North,2022,4.0,326,49.4,39959.0,138753,2,22356.0
Volkswagen,Golf,SUV,Gasoline,Automatic,Central,2015,4.4,266,34.4,76089.0,70222,9,17812.0
Kia,Optima,SUV,Gasoline,Manual,South,2016,1.4,130,40.8,70917.0,39467,8,16950.0
BMW,3 Series,SUV,Gasoline,Automatic,Central,2015,5.1,435,17.2,76490.0,112321,9,13256.0
Honda,HR-V,Truck,Gasoline,CVT,South,2018,5.3,250,50.8,22837.0,143907,6,18874.0
BMW,3 Series,Hatchback,Gasoline,CVT,South,2016,1.3,261,28.1,16823.0,111149,8,11525.0
Chevrolet,Equinox,Truck,Gasoline,Manual,North,2015,4.0,195,40.3,22142.0,15281,9,21811.0
Audi,A6,SUV,Electric,Manual,South,2015,4.0,372,51.6,74429.0,82143,9,34042.0
Mercedes-Benz,C-Class,Sedan,Hybrid,Automatic,East,2016,1.1,462,47.4,25237.0,28226,8,38450.0
Honda,HR-V,Sedan,Gasoline,Automatic,South,2020,2.7,123,40.5,52221.0,109314,4,12685.0
BMW,3 Series,Sedan,Hybrid,Manual,South,2016,5.8,217,43.1,29793.0,38816,8,24777.0
Audi,TT,Truck,Gasoline,Automatic,West,2016,3.8,491,51.8,16341.0,126508,8,31518.0
Audi,Q5,Sedan,Diesel,Automatic,West,2022,5.7,186,47.5,20500.0,37912,2,23159.0
BMW,7 Series,Truck,Gasoline,Manual,North,2019,4.4,374,39.4,61137.0,71843,5,31931.0
Kia,Sportage,SUV,Gasoline,Manual,North,2022,1.1,149,41.3,26854.0,31010,2,20486.0
Chevrolet,Equinox,Sedan,Hybrid,Automatic,East,2022,1.4,426,20.9,29894.0,141356,2,20259.0
Ford,Focus,Sedan,Gasoline,Automatic,West,2016,4.6,211,33.8,39522.0,78191,8,16890.0
Chevrolet,Silverado,SUV,Hybrid,Automatic,Central,2021,3.8,379,27.0,57721.0,131808,3,23365.0
BMW,X5,SUV,Gasoline,Manual,North,2023,1.6,401,32.3,45509.0,29594,1,29873.0
Mercedes-Benz,C-Class,Truck,Gasoline,Automatic,North,2022,4.1,235,41.5,76400.0,108893,2,17167.0
Ford,Mustang,Truck,Hybrid,CVT,West,2023,5.1,432,21.0,43222.0,62238,1,29382.0
Honda,Fit,SUV,Diesel,Manual,West,2022,4.8,102,15.7,27944.0,88898,2,7908.0
Chevrolet,Silverado,Coupe,Gasoline,Automatic,East,2018,2.2,261,30.9,49849.0,126357,6,11107.0
BMW,X5,SUV,Gasoline,Automatic,West,2021,2.3,176,27.9,44308.0,113587,3,12624.0
Chevrolet,Silverado,Hatchback,Gasoline,Automatic,South,2023,5.8,284,31.8,66164.0,147316,1,14781.0
Ford,Escape,Sedan,Electric,CVT,Central,2023,5.4,473,52.2,75783.0,137735,1,35665.0
Hyundai,Accent,Truck,Gasoline,Automatic,South,2018,2.6,157,43.3,69359.0,78881,6,15311.0
Volkswagen,Passat,SUV,Gasoline,Manual,South,2021,5.1,262,28.1,40288.0,84201,3,15875.0
Chevrolet,Camaro,Sedan,Hybrid,Automatic,South,2020,1.8,120,22.2,29048.0,138420,4,5660.0
Honda,Fit,Sedan,Gasoline,Automatic,North,2017,2.0,164,39.7,74442.0,38801,7,16644.0
Honda,CR-V,SUV,Gasoline,CVT,South,2020,1.9,165,41.3,40086.0,70155,4,19948.0
Toyota,Corolla,Sedan,Gasoline,Automatic,North,2022,1.4,397,34.3,65063.0,64237,2,22324.0
Chevrolet,Equinox,Sedan,Diesel,Manual,West,2016,5.3,398,23.5,79319.0,108223,8,16420.0
Volkswagen,Tiguan,Hatchback,Gasoline,Automatic,Central,2017,3.9,381,16.1,52534.0,125880,7,13179.0
Kia,Sorento,Coupe,Gasoline,Manual,Central,2022,2.3,491,25.6,46192.0,46943,2,25216.0
Audi,A6,Truck,Hybrid,Manual,South,2018,5.2,274,33.3,60492.0,61363,6,25361.0
Volkswagen,Jetta,Truck,Gasoline,CVT,Central,2018,5.0,264,46.5,27606.0,54091,6,26832.0
Audi,Q5,Hatchback,Gasoline,Automatic,North,2016,1.5,181,49.2,46736.0,141638,8,9856.0
Audi,A6,SUV,Gasoline,Automatic,West,2015,4.2,245,31.5,35301.0,57370,9,22349.0
Hyundai,Santa Fe,Sedan,Diesel,Automatic,South,2021,4.6,303,46.8,25675.0,100491,3,19472.0
Toyota,Corolla,Coupe,Electric,Automatic,East,2018,4.6,263,54.7,54659.0,22208,6,31155.0
Volkswagen,Golf,Truck,Gasoline,Manual,Central,2020,4.6,203,43.7,52421.0,22695,4,22425.0
Volkswagen,Jetta,SUV,Gasoline,Automatic,Central,2022,1.8,229,44.1,64478.0,75483,2,23165.0
Hyundai,Tucson,SUV,Gasoline,Automatic,South,2021,2.6,183,51.4,71743.0,77851,3,21038.0
Chevrolet,Camaro,SUV,Gasoline,Manual,Central,2021,5.2,219,28.5,29324.0,39925,3,18084.0
